Data,Hour,El_price_DAM,El_quantity,Gas_price_DAM,Gas_quantity_DAM,Inflation_RO,Inflation_EU,ROBOR 3M,Oil_price,Level_Turnu Magurele,Level_BR,Level_TL
9/18/2019,12,349,2953.3,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,13,321.44,3032.3,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,14,280,2930.8,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,15,280,2848.3,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,16,297.98,2807.6,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,17,287,2654,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,18,300,2695.7,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,19,320,2921.3,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,20,550,3253,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,21,329,3064.6,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,22,280,2511.6,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,23,249.28,2209.4,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/18/2019,24,209.79,1964.2,97.34,5057.33,4.32,0.8,3.05,64.29,59,75,49
9/19/2019,1,229,2371.4,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,2,200,2331,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,3,200,2260.2,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,4,206.74,2278.6,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,5,237.02,2335.7,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,6,329,2556.6,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,7,650,2834.4,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,8,700,3025,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,9,712.01,3022.3,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,10,707.98,3039.1,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,11,700,3073.5,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,12,750,2895.4,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,13,750,2889.8,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,14,701,2892.8,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,15,700,2851.8,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,16,701,2789.4,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,17,750,2719.1,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,18,701,2893.3,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,19,750,2926.2,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,20,750,2962.2,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,21,750,2871,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,22,700.79,2724.7,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,23,550,2726.5,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/19/2019,24,450,2454.9,96.83,4465.33,4.32,0.8,3.06,64.25,68,79,47
9/20/2019,1,236.57,2339.2,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,2,199.23,2425.3,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,3,180,2378.3,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,4,174.45,2366.7,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,5,178.05,2314.5,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,6,227.33,2508.9,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,7,282.91,2846,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,8,323.07,3119.8,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,9,315.93,3231.3,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,10,267.33,3183.2,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,11,242.92,3096.7,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,12,238.47,3071.8,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,13,224.44,3067.2,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,14,218.02,3003.5,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,15,220.38,2927.6,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,16,238.01,2887.4,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,17,242.47,2908.3,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,18,260.69,3006.9,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,19,297,3330.9,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,20,349,3687.5,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,21,287,3364.1,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,22,259.95,2840.4,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,23,237.93,2563.1,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/20/2019,24,205.17,2567,96.5,2651.33,4.32,0.8,3.06,65.23,68,84,51
9/21/2019,1,223.16,2315.1,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,2,203.94,2339.1,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,3,188.89,2287.3,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,4,173.96,2337.6,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,5,184.9,2308.8,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,6,209,2285.8,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,7,219,2581.8,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,8,268,2776.1,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,9,278,2863.1,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,10,268.84,2839.2,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,11,237.1,2781,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,12,213.4,2698.1,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,13,199.68,2688.3,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,14,194.59,2676.3,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,15,198.89,2671.2,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,16,246.6,2720.7,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,17,304.87,2925.5,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,18,339,3139.4,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,19,700,3216.8,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,20,707.98,3258.7,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,21,700,3247.3,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,22,339,3112.6,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,23,248,2632.6,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/21/2019,24,239,2416.5,94.04,1970.33,4.32,0.8,3.06,64.66,60,92,57
9/22/2019,1,209,2332.3,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,2,170,2305.6,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,3,144.7,2278.8,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,4,138.49,2303.3,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,5,134.19,2290.3,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,6,142,2288,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,7,151.53,2776.1,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,8,204,2436.7,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,9,209,2512.1,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,10,218.51,2588.7,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,11,213.82,2567.5,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,12,209,2570,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,13,201.57,2584.6,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,14,183.21,2600.5,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,15,190.89,2532.8,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,16,204.29,2569.7,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,17,230.15,2607.2,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,18,266.65,2700,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,19,270,3012.6,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,20,329.96,3273.2,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,21,300.01,3048.7,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,22,245.15,2625.5,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,23,211.22,2356.3,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/22/2019,24,181.13,2240.9,96.86,6750,4.32,0.8,3.06,64.66,51,100,61
9/23/2019,1,170.81,2126.9,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,2,156.34,2157.4,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,3,147.54,2246.6,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,4,146.51,2319.2,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,5,156.89,2274.3,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,6,278,2600.2,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,7,349,3009.8,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,8,737.98,3120.5,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,9,750,3185,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,10,339,3443.3,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,11,322.15,3375.4,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,12,337.1,3367.8,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,13,349.53,3416.2,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,14,349,3365.4,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,15,333.92,3270.5,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,16,315.42,3220.8,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,17,312.53,3196.2,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,18,308.14,3229.7,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,19,329,3561.5,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,20,363.33,3868.8,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,21,327.22,3567.6,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,22,270.4,3044.6,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,23,263.97,2720.9,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/23/2019,24,235.44,2475.1,96.8,6302.33,4.32,0.8,3.06,64.66,41,100,59
9/24/2019,1,238.09,2490.8,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,2,230.05,2502.1,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,3,199.37,2527,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,4,195.66,2594.2,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,5,214.4,2578,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,6,339,2838.3,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,7,419.99,3134,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,8,500,3405.4,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,9,700,3475.2,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,10,670,3434.2,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,11,500,3472.4,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,12,349,3472.7,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,13,501,3451.4,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,14,349,3465.3,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,15,339,3400.9,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,16,339,3304.1,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,17,320,3276.8,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,18,329,3344,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,19,500,3648.8,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,20,750,3656,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,21,500,3623,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,22,312.29,3052.9,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,23,279.55,2758.3,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/24/2019,24,266.39,2439.3,105.31,7430.82,4.32,0.8,3.07,64.13,29,100,59
9/25/2019,1,239.13,2018,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,2,209.11,1951.8,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,3,197.56,1926,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,4,191.17,1979.8,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,5,199.93,2158.1,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,6,280.01,2365.4,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,7,328.16,2661.4,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,8,332.74,2923.8,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,9,356.27,2953.8,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,10,351.43,2867.1,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,11,351.91,2783.5,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,12,350,2779.4,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,13,522.88,2834.7,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,14,403.92,2788.2,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,15,366.67,2731.1,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,16,352.63,2673.1,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,17,349,2576.9,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,18,339,2617.7,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,19,348,3013.9,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,20,501,3283.9,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,21,356.28,3015.2,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,22,301.43,2517.7,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,23,247.95,2155.7,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/25/2019,24,206.18,2000.4,105.34,6838.33,4.32,0.8,3.1,62.41,17,98,63
9/26/2019,1,227.82,2025.8,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,2,198.31,1978.5,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,3,185.32,2041.8,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,4,180,2036.8,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,5,188.27,2136.1,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,6,256.2,2368.6,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,7,302.05,2505.8,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,8,325.58,2853.7,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,9,343.88,3013.5,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,10,338.73,2985.5,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,11,322.07,2933.4,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,12,318.37,2913,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,13,318.39,2946.3,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,14,308.65,2908.1,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,15,292.47,2884.4,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,16,297.12,2736.3,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,17,313.14,2682,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,18,321.14,2707.8,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,19,338.57,3063.2,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,20,370.71,3328.6,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,21,339,3010,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,22,301.58,2627.5,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,23,267.63,2287.6,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/26/2019,24,240,2102.4,104.11,3633,4.32,0.8,3.08,62.08,6,98,66
9/27/2019,1,201.12,2037.9,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,2,185.02,2166.8,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,3,175.05,2115.7,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,4,175.44,2095.9,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,5,183.78,2126.1,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,6,236.92,2201.2,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,7,283.36,2414.5,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,8,318.25,2739.4,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,9,322.71,2810.8,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,10,317.69,2923,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,11,287.95,2919.8,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,12,275.15,2795.5,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,13,261.86,2653.5,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,14,280,2639.3,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,15,288.57,2518,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,16,297,2456,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,17,327.04,2562.8,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,18,335.19,2671.1,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,19,401.01,3152,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,20,451.58,3424.3,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,21,358.39,3118.3,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,22,330.01,2647,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,23,308.12,2410.5,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/27/2019,24,258.54,2184.4,101.96,866.7,4.32,0.8,3.07,62.48,2,98,67
9/28/2019,1,287,2007.4,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,2,245.5,1994.2,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,3,212.91,2063.3,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,4,200.54,2017.7,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,5,200,2014.3,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,6,229.6,2139.7,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,7,254.37,2321.8,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,8,275.55,2478.8,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,9,287,2556,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,10,294.33,2571.4,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,11,281.91,2627.4,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,12,295,2726.5,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,13,294.35,2696.3,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,14,275.72,2536.5,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,15,272.9,2509.9,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,16,268,2428.1,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,17,275.69,2331.6,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,18,280,2431.9,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,19,314.84,2769.7,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,20,361.97,3076.6,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,21,329,2801.2,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,22,287,2518.4,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,23,239,2368.6,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/28/2019,24,208.3,2267.8,95.56,3218.46,4.32,0.8,3.09,60.99,8,87,60
9/29/2019,1,203.33,1719.7,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,2,114.01,1650.1,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,3,103.3,1640.7,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,4,95.01,1746.9,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,5,100,1759.5,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,6,119.64,1874.5,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,7,141.23,2015.3,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,8,197.37,2174.1,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,9,229.11,2281.6,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,10,245.08,2372.3,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,11,242.1,2453.5,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,12,237.5,2457.2,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,13,199.42,2363.6,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,14,195.05,2345.5,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,15,194.93,2272.8,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,16,209.37,2180.9,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,17,237.08,2289.9,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,18,275,2348.7,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,19,319,2800.7,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,20,470.3,2967.2,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,21,344.52,2740.4,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,22,288.23,2431.7,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,23,248,2099.8,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/29/2019,24,131.03,2010.1,96.07,2976.01,4.32,0.8,3.09,60.99,13,79,52
9/30/2019,1,121.88,1733.2,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,2,100.95,1759.7,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,3,71.26,1805.7,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,4,66.51,1841.9,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,5,99.89,1865,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,6,280,2106.2,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,7,319,2472.1,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,8,299.66,2740,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,9,313.9,2842.2,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,10,308.16,2798.7,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,11,280,2736.9,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,12,285.23,2744.6,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,13,275.86,2753.2,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
9/30/2019,14,266.03,2663.3,96.6,12166.39,4.32,0.8,3.09,60.99,13,75,46
